timestamp,title,asin,consumptionDurationMs,terminationReason,deviceType,musicTerritory,isShufflePlay,titleSetAsin,trackLengthMs,artistAsin,selectionSourceArtistAsin
2020-10-25 16:11:03 UTC,Potion Approaching,B073MR7CMT,2000,userNext,A2825NDLA7WDZV,BR,true,B01NA6F8U5,212000,B00122BV7Q,
2020-10-25 16:10:03 UTC,Too Much To Ask,B073MTTXC4,137000,userNext,A2825NDLA7WDZV,BR,true,B01N0EJXN7,183000,B00122BV7Q,
2020-10-25 16:08:03 UTC,Too Much To Ask,B073MTTXC4,15000,userStop,A2825NDLA7WDZV,BR,true,B01N0EJXN7,183000,B00122BV7Q,
2020-10-25 16:08:03 UTC,Potion Approaching,B073MR7CMT,3000,userPrev,A2825NDLA7WDZV,BR,true,B01NA6F8U5,212000,B00122BV7Q,
2020-10-25 16:08:03 UTC,Too Much To Ask,B073MTTXC4,183000,trackFinished,A2825NDLA7WDZV,BR,true,B01N0EJXN7,183000,B00122BV7Q,
2020-10-25 16:05:04 UTC,Potion Approaching,B073MR7CMT,0,trackFinished,A2825NDLA7WDZV,BR,true,B01NA6F8U5,212000,B00122BV7Q,
2020-10-25 16:05:04 UTC,R U Mine?,B00MAZ7S94,1000,trackFinished,A2825NDLA7WDZV,BR,true,B077W8GHCT,201000,B00122BV7Q,
2020-10-25 16:05:04 UTC,Fluorescent Adolescent,B073MRVY9M,0,userPrev,A2825NDLA7WDZV,BR,true,B01LLUWZ32,183000,B00122BV7Q,
2020-10-25 16:05:04 UTC,Potion Approaching,B073MR7CMT,211000,trackFinished,A2825NDLA7WDZV,BR,true,B01NA6F8U5,212000,B00122BV7Q,
2020-10-25 16:01:03 UTC,Too Much To Ask,B073MTTXC4,88000,trackFinished,A2825NDLA7WDZV,BR,true,B01N0EJXN7,183000,B00122BV7Q,
2020-10-25 16:00:03 UTC,Too Much To Ask,B073MTTXC4,95000,userStop,A2825NDLA7WDZV,BR,true,B01N0EJXN7,183000,B00122BV7Q,
2020-10-25 13:00:40 UTC,Too Much To Ask,B073MTTXC4,34000,userStop,A2825NDLA7WDZV,BR,true,B01N0EJXN7,183000,B00122BV7Q,
2020-10-25 12:59:45 UTC,Teddy Picker,B073MNZNVW,17000,userStop,A2825NDLA7WDZV,BR,true,B01LLY3XGG,165000,B00122BV7Q,
2020-10-25 12:59:45 UTC,Piledriver Waltz,B073NR84XW,203000,trackFinished,A2825NDLA7WDZV,BR,true,B01MTQ78TQ,203000,B00122BV7Q,
2020-10-25 12:56:02 UTC,Too Much To Ask,B073MTTXC4,158000,userStop,A2825NDLA7WDZV,BR,true,B01N0EJXN7,183000,B00122BV7Q,
2020-10-25 12:53:12 UTC,Cornerstone,B073MZZ63V,183000,userNext,A2825NDLA7WDZV,BR,true,B01LLZHXUC,198000,B00122BV7Q,
2020-10-23 17:06:51 UTC,R U Mine?,B00MAZ7S94,154000,userNext,A2825NDLA7WDZV,BR,true,B077W8GHCT,201000,B00122BV7Q,
2020-10-23 17:04:14 UTC,R U Mine?,B00MAZ7S94,21000,userStop,A2825NDLA7WDZV,BR,true,B077W8GHCT,201000,B00122BV7Q,
2020-10-23 17:04:14 UTC,I Wanna Be Yours,B00MAZ814K,169000,userNext,A2825NDLA7WDZV,BR,true,B01N5AQYXE,184000,B00122BV7Q,
2020-10-23 17:01:14 UTC,A Certain Romance,B073MN8HXX,1000,userNext,A2825NDLA7WDZV,BR,true,B01N75ZLBI,331000,B00122BV7Q,
2020-10-23 17:01:14 UTC,Stop The World I Wanna Get Off With You,B073PT8B8J,1000,userNext,A2825NDLA7WDZV,BR,true,B0786FQBVH,191000,B00122BV7Q,
2020-10-23 17:01:14 UTC,Fireside,B00MAZ7XWG,162000,userNext,A2825NDLA7WDZV,BR,true,B07WYZZZCZ,181000,B00122BV7Q,
2020-10-23 16:58:14 UTC,No. 1 Party Anthem,B00MAZ7VU0,224000,userNext,A2825NDLA7WDZV,BR,true,B01MQIQJEL,243000,B00122BV7Q,
2020-10-23 16:29:58 UTC,Piledriver Waltz,B073NR84XW,18000,userStop,A2825NDLA7WDZV,BR,true,B01MTQ78TQ,203000,B00122BV7Q,
2020-10-23 16:29:23 UTC,Piledriver Waltz,B073NR84XW,3000,userStop,A2825NDLA7WDZV,BR,true,B01MTQ78TQ,203000,B00122BV7Q,
2020-10-23 16:29:23 UTC,Piledriver Waltz,B073NR84XW,5000,userStop,A2825NDLA7WDZV,BR,true,B01MTQ78TQ,203000,B00122BV7Q,
2020-10-23 16:29:23 UTC,Piledriver Waltz,B073NR84XW,4000,userStop,A2825NDLA7WDZV,BR,true,B01MTQ78TQ,203000,B00122BV7Q,
2020-10-23 16:29:23 UTC,Piledriver Waltz,B073NR84XW,39000,userStop,A2825NDLA7WDZV,BR,true,B01MTQ78TQ,203000,B00122BV7Q,
2020-10-23 16:27:24 UTC,Piledriver Waltz,B073NR84XW,8000,userStop,A2825NDLA7WDZV,BR,true,B01MTQ78TQ,203000,B00122BV7Q,
2020-10-23 16:27:24 UTC,Piledriver Waltz,B073NR84XW,17000,userStop,A2825NDLA7WDZV,BR,true,B01MTQ78TQ,203000,B00122BV7Q,
2020-10-23 16:26:24 UTC,Piledriver Waltz,B073NR84XW,33000,lyricsScrub,A2825NDLA7WDZV,BR,true,B01MTQ78TQ,203000,B00122BV7Q,
2020-10-23 16:26:24 UTC,Tranquility Base Hotel & Casino [Explicit],B07CBJ4SBX,5000,userNext,A2825NDLA7WDZV,BR,true,B07F8DN3SK,212000,B00122BV7Q,
2020-10-23 16:26:24 UTC,Tranquility Base Hotel & Casino [Explicit],B07CBJ4SBX,17000,userStop,A2825NDLA7WDZV,BR,true,B07F8DN3SK,212000,B00122BV7Q,
2020-10-23 16:24:54 UTC,The World's First Ever Monster Truck Front Flip [Explicit],B07BYNXND4,179000,trackFinished,A2825NDLA7WDZV,BR,true,B07XN4W9TG,180000,B00122BV7Q,
2020-10-23 16:21:53 UTC,Do Me a Favour,B073N221Z3,26000,userNext,A2825NDLA7WDZV,BR,true,B01MXQ14JH,209000,B00122BV7Q,
2020-10-23 16:21:53 UTC,Do Me a Favour,B073N221Z3,45000,userStop,A2825NDLA7WDZV,BR,true,B01MXQ14JH,209000,B00122BV7Q,
2020-10-23 16:20:53 UTC,Do Me a Favour,B073N221Z3,0,systemStop,A2825NDLA7WDZV,BR,true,B01MXQ14JH,209000,B00122BV7Q,
2020-10-23 16:20:53 UTC,Do Me a Favour,B073N221Z3,126000,userStop,A2825NDLA7WDZV,BR,true,B01MXQ14JH,209000,B00122BV7Q,
2020-10-23 16:17:53 UTC,Library Pictures,B073NP78JL,1000,userNext,A2825NDLA7WDZV,BR,true,B01MSJZ08R,142000,B00122BV7Q,
2020-10-23 16:17:53 UTC,Fluorescent Adolescent,B073MRVY9M,92000,userNext,A2825NDLA7WDZV,BR,true,B01LLUWZ32,183000,B00122BV7Q,
2020-10-23 16:16:53 UTC,Fluorescent Adolescent,B073MRVY9M,0,systemStop,A2825NDLA7WDZV,BR,true,B01LLUWZ32,183000,B00122BV7Q,
2020-10-23 16:16:53 UTC,Fluorescent Adolescent,B073MRVY9M,4000,userStop,A2825NDLA7WDZV,BR,true,B01LLUWZ32,183000,B00122BV7Q,
2020-10-23 16:15:33 UTC,Fluorescent Adolescent,B073MRVY9M,78000,userStop,A2825NDLA7WDZV,BR,true,B01LLUWZ32,183000,B00122BV7Q,
2020-10-23 16:13:00 UTC,One For The Road,B00MAZ7T2A,201000,userNext,A2825NDLA7WDZV,BR,true,B01LVTHCHD,206000,B00122BV7Q,
2020-10-23 16:09:59 UTC,Fake Tales Of San Francisco,B073MRKP5J,177000,trackFinished,A2825NDLA7WDZV,BR,true,B01MQJPUMU,177000,B00122BV7Q,
2020-10-23 16:06:59 UTC,Suck It and See,B073NNCFL7,11000,userNext,A2825NDLA7WDZV,BR,true,B01MQLR590,226000,B00122BV7Q,
2020-10-23 16:06:59 UTC,Potion Approaching,B073MR7CMT,212000,trackFinished,A2825NDLA7WDZV,BR,true,B01NA6F8U5,212000,B00122BV7Q,
2020-10-23 16:02:59 UTC,Too Much To Ask,B073MTTXC4,83000,trackFinished,A2825NDLA7WDZV,BR,true,B01N0EJXN7,183000,B00122BV7Q,
2020-10-23 16:01:59 UTC,Too Much To Ask,B073MTTXC4,99000,userStop,A2825NDLA7WDZV,BR,true,B01N0EJXN7,183000,B00122BV7Q,
2020-10-23 15:59:32 UTC,Dance Little Liar,B073N17G9L,137000,userNext,A2825NDLA7WDZV,BR,true,B01N1FZ8DB,283000,B00122BV7Q,
2020-10-23 15:57:59 UTC,Dance Little Liar,B073N17G9L,100000,lyricsScrub,A2825NDLA7WDZV,BR,true,B01N1FZ8DB,283000,B00122BV7Q,
2020-10-23 15:55:59 UTC,Mardy Bum,B073MT4LHF,86000,userNext,A2825NDLA7WDZV,BR,true,B01NA6I50H,175000,B00122BV7Q,
2020-10-23 15:54:59 UTC,Mardy Bum,B073MT4LHF,61000,lyricsScrub,A2825NDLA7WDZV,BR,true,B01NA6I50H,175000,B00122BV7Q,
2020-10-23 15:53:59 UTC,Mardy Bum,B073MT4LHF,3000,lyricsScrub,A2825NDLA7WDZV,BR,true,B01NA6I50H,175000,B00122BV7Q,
2020-10-23 15:47:25 UTC,Mardy Bum,B073MT4LHF,3000,userStop,A2825NDLA7WDZV,BR,true,B01NA6I50H,175000,B00122BV7Q,
2020-10-23 15:47:25 UTC,Mardy Bum,B073MT4LHF,47000,userStop,A2825NDLA7WDZV,BR,true,B01NA6I50H,175000,B00122BV7Q,
2020-10-23 15:46:24 UTC,Mardy Bum,B073MT4LHF,9000,userStop,A2825NDLA7WDZV,BR,true,B01NA6I50H,175000,B00122BV7Q,
2020-10-23 15:46:24 UTC,Do I Wanna Know?,B00MAZ7RAO,250000,userNext,A2825NDLA7WDZV,BR,true,B01LLW9E8E,272000,B00122BV7Q,
2020-10-23 15:41:25 UTC,Snap Out Of It,B00MAZ7ZHY,161000,userNext,A2825NDLA7WDZV,BR,true,B077ZYL1PG,193000,B00122BV7Q,
2020-10-23 15:40:03 UTC,Black Treacle,B073NQTD3P,148000,userNext,A2825NDLA7WDZV,BR,true,B01N65O4JE,217000,B00122BV7Q,
2020-10-23 15:36:25 UTC,Four Out Of Five,B07BYW1TF9,165000,userNext,A2825NDLA7WDZV,BR,true,B07F33MQ4J,312000,B00122BV7Q,
2020-10-23 15:33:25 UTC,Knee Socks,B00MAZ808C,228000,userNext,A2825NDLA7WDZV,BR,true,B078G79JQB,257000,B00122BV7Q,
2020-10-23 15:30:26 UTC,No Buses,B00K37J100,183000,userNext,A2825NDLA7WDZV,BR,true,B07FLKB76M,197000,B00122BV7Q,
2020-10-23 15:27:25 UTC,505,B073MMJ87M,241000,userNext,A2825NDLA7WDZV,BR,true,B01N64JC7M,253000,B00122BV7Q,
2020-10-23 15:22:37 UTC,The View From The Afternoon,B073MRQRD7,129000,userNext,A2825NDLA7WDZV,BR,true,B01LLVL7H6,222000,B00122BV7Q,
2020-10-23 15:20:27 UTC,The View From The Afternoon,B073MRQRD7,67000,userStop,A2825NDLA7WDZV,BR,true,B01LLVL7H6,222000,B00122BV7Q,
2020-10-23 15:19:27 UTC,The View From The Afternoon,B073MRQRD7,0,userStop,A2825NDLA7WDZV,BR,true,B01LLVL7H6,222000,B00122BV7Q,
2020-10-23 15:19:27 UTC,The View From The Afternoon,B073MRQRD7,6000,userStop,A2825NDLA7WDZV,BR,true,B01LLVL7H6,222000,B00122BV7Q,
2020-10-23 15:18:50 UTC,The View From The Afternoon,B073MRQRD7,0,userStop,A2825NDLA7WDZV,BR,true,B01LLVL7H6,222000,B00122BV7Q,
2020-10-23 15:18:27 UTC,The View From The Afternoon,B073MRQRD7,1000,userStop,A2825NDLA7WDZV,BR,true,B01LLVL7H6,222000,B00122BV7Q,
2020-10-23 15:18:27 UTC,The Ultracheese,B07BYVHKN3,195000,userStop,A2825NDLA7WDZV,BR,true,B07F8FKCQC,217000,B00122BV7Q,
2020-10-23 15:14:40 UTC,The Ultracheese,B07BYVHKN3,11000,userStop,A2825NDLA7WDZV,BR,true,B07F8FKCQC,217000,B00122BV7Q,
2020-10-23 15:14:40 UTC,Arabella,B00MAZ7TW0,23000,trackFinished,A2825NDLA7WDZV,BR,true,B077ZYJFD4,207000,B00122BV7Q,
2020-10-23 15:14:07 UTC,Arabella,B00MAZ7TW0,0,userStop,A2825NDLA7WDZV,BR,true,B077ZYJFD4,207000,B00122BV7Q,
2020-10-23 15:14:07 UTC,Arabella,B00MAZ7TW0,183000,userStop,A2825NDLA7WDZV,BR,true,B077ZYJFD4,207000,B00122BV7Q,
2020-10-23 15:11:07 UTC,Why'd You Only Call Me When You're High?,B00MAZ7YQQ,136000,userNext,A2825NDLA7WDZV,BR,true,B01LLW7XQ4,161000,B00122BV7Q,
2020-10-23 15:09:07 UTC,Why'd You Only Call Me When You're High?,B00MAZ7YQQ,1000,userStop,A2825NDLA7WDZV,BR,true,B01LLW7XQ4,161000,B00122BV7Q,
2020-10-23 15:09:07 UTC,Why'd You Only Call Me When You're High?,B00MAZ7YQQ,21000,userStop,A2825NDLA7WDZV,BR,true,B01LLW7XQ4,161000,B00122BV7Q,
2020-10-23 15:08:07 UTC,Secret Door,B073MSLT1S,12000,userNext,A2825NDLA7WDZV,BR,true,B01MRL4SA3,223000,B00122BV7Q,
2020-10-23 15:08:07 UTC,Secret Door,B073MSLT1S,4000,userStop,A2825NDLA7WDZV,BR,true,B01MRL4SA3,223000,B00122BV7Q,
2020-10-23 15:08:07 UTC,Secret Door,B073MSLT1S,171000,userStop,A2825NDLA7WDZV,BR,true,B01MRL4SA3,223000,B00122BV7Q,
2020-10-23 15:04:40 UTC,Secret Door,B073MSLT1S,20000,userStop,A2825NDLA7WDZV,BR,true,B01MRL4SA3,223000,B00122BV7Q,
2020-10-23 15:03:44 UTC,Old Yellow Bricks,B073MRJ5TX,78000,userNext,A2825NDLA7WDZV,BR,true,B01N45EAAO,193000,B00122BV7Q,
2020-10-23 15:02:43 UTC,Old Yellow Bricks,B073MRJ5TX,79000,userStop,A2825NDLA7WDZV,BR,true,B01N45EAAO,193000,B00122BV7Q,
2020-10-23 15:01:44 UTC,When The Sun Goes Down,B073MTD4TV,41000,userNext,A2825NDLA7WDZV,BR,true,B01LLUVXEE,202000,B00122BV7Q,
2020-10-23 14:59:44 UTC,When The Sun Goes Down,B073MTD4TV,65000,userStop,A2825NDLA7WDZV,BR,true,B01LLUVXEE,202000,B00122BV7Q,
2020-10-23 14:58:43 UTC,When The Sun Goes Down,B073MTD4TV,8000,userStop,A2825NDLA7WDZV,BR,true,B01LLUVXEE,202000,B00122BV7Q,
2020-10-23 14:58:43 UTC,When The Sun Goes Down,B073MTD4TV,27000,userStop,A2825NDLA7WDZV,BR,true,B01LLUVXEE,202000,B00122BV7Q,
2020-10-23 14:57:44 UTC,When The Sun Goes Down,B073MTD4TV,44000,userStop,A2825NDLA7WDZV,BR,true,B01LLUVXEE,202000,B00122BV7Q,
2020-10-23 14:57:44 UTC,When The Sun Goes Down,B073MTD4TV,4000,userStop,A2825NDLA7WDZV,BR,true,B01LLUVXEE,202000,B00122BV7Q,
2020-10-23 14:56:44 UTC,Dangerous Animals,B073MRCZTP,38000,trackFinished,A2825NDLA7WDZV,BR,true,B01MXM00OP,210000,B00122BV7Q,
2020-10-23 14:55:44 UTC,Dangerous Animals,B073MRCZTP,172000,userStop,A2825NDLA7WDZV,BR,true,B01MXM00OP,210000,B00122BV7Q,
2020-10-23 14:52:45 UTC,Pretty Visitors,B073MSXQ19,12000,userNext,A2825NDLA7WDZV,BR,true,B01N1FZ3HW,220000,B00122BV7Q,
2020-10-23 14:52:45 UTC,Pretty Visitors,B073MSXQ19,21000,userStop,A2825NDLA7WDZV,BR,true,B01N1FZ3HW,220000,B00122BV7Q,
2020-10-23 14:51:44 UTC,Pretty Visitors,B073MSXQ19,167000,userStop,A2825NDLA7WDZV,BR,true,B01N1FZ3HW,220000,B00122BV7Q,
2020-10-23 14:49:08 UTC,Do Me a Favour,B073N221Z3,205000,userStop,A2825NDLA7WDZV,BR,true,B01MXQ14JH,209000,B00122BV7Q,
2020-10-23 14:45:20 UTC,Teddy Picker,B073MNZNVW,161000,userStop,A2825NDLA7WDZV,BR,true,B01LLY3XGG,165000,B00122BV7Q,
2020-10-23 14:42:42 UTC,Crying Lightning,B073N1YC8F,224000,trackFinished,A2825NDLA7WDZV,BR,true,B01LVZU2B1,224000,B00122BV7Q,
2020-10-23 14:39:42 UTC,Crying Lightning,B073N1YC8F,67000,userPrev,A2825NDLA7WDZV,BR,true,B01LVZU2B1,224000,B00122BV7Q,
2020-10-23 14:37:42 UTC,Crying Lightning,B073N1YC8F,79000,userStop,A2825NDLA7WDZV,BR,true,B01LVZU2B1,224000,B00122BV7Q,
2020-10-23 14:36:42 UTC,Don't Sit Down 'Cause I've Moved Your Chair,B073NRTNCC,43000,userNext,A2825NDLA7WDZV,BR,true,B01LLVRP0E,183000,B00122BV7Q,
2020-10-23 14:35:42 UTC,Dancing Shoes,B073MSRTHX,138000,userNext,A2825NDLA7WDZV,BR,true,B01N2GYXLO,141000,B00122BV7Q,
2020-10-23 14:33:42 UTC,D is for Dangerous,B073MVQQD5,132000,userNext,A2825NDLA7WDZV,BR,true,B01N532EZH,138000,B00122BV7Q,
2020-10-23 14:31:42 UTC,My Propeller,B073N1K3VY,205000,trackFinished,A2825NDLA7WDZV,BR,true,B01LLZLR04,205000,B00122BV7Q,
2020-10-23 14:27:42 UTC,Star Treatment,B07CBJFG4K,300000,userNext,A2825NDLA7WDZV,BR,true,B07F8JXP3Y,354000,B00122BV7Q,
2020-10-23 14:22:24 UTC,Batphone,B07BYWSYZ1,242000,userNext,A2825NDLA7WDZV,BR,true,B07F8HHZ51,271000,B00122BV7Q,
2020-10-23 14:18:25 UTC,I Bet You Look Good On The Dancefloor,B073MQZHN6,110000,userNext,A2825NDLA7WDZV,BR,true,B01MRL5079,173000,B00122BV7Q,
2020-10-23 14:17:24 UTC,From The Ritz To The Rubble,B073MRVYKH,120000,userNext,A2825NDLA7WDZV,BR,true,B01NA6D6J7,193000,B00122BV7Q,
2020-10-23 14:14:24 UTC,From The Ritz To The Rubble,B073MRVYKH,42000,userStop,A2825NDLA7WDZV,BR,true,B01NA6D6J7,193000,B00122BV7Q,
2020-10-23 14:13:28 UTC,Dancing Shoes,B073MSRTHX,13000,userStop,A2825NDLA7WDZV,BR,true,B01N2GYXLO,141000,B00122BV7Q,
2020-10-23 14:13:28 UTC,Dancing Shoes,B073MSRTHX,35000,userStop,A2825NDLA7WDZV,BR,true,B01N2GYXLO,141000,B00122BV7Q,
2020-10-23 14:11:24 UTC,Dancing Shoes,B073MSRTHX,29000,userStop,A2825NDLA7WDZV,BR,true,B01N2GYXLO,141000,B00122BV7Q,
2020-10-23 14:09:24 UTC,Dancing Shoes,B073MSRTHX,56000,userStop,A2825NDLA7WDZV,BR,true,B01N2GYXLO,141000,B00122BV7Q,
2020-10-23 14:07:30 UTC,R U Mine?,B00MAZ7S94,48000,trackFinished,A2825NDLA7WDZV,BR,true,B077W8GHCT,201000,B00122BV7Q,
2020-10-19 15:04:55 UTC,Crying Lightning,B073N1YC8F,224000,trackFinished,A2825NDLA7WDZV,BR,true,B01LVZU2B1,224000,B00122BV7Q,
2020-10-19 15:00:59 UTC,Library Pictures,B073NP78JL,3000,userStop,A2825NDLA7WDZV,BR,true,B01MSJZ08R,142000,B00122BV7Q,
2020-10-19 15:00:59 UTC,My Propeller,B073N1K3VY,1000,userNext,A2825NDLA7WDZV,BR,true,B01LLZLR04,205000,B00122BV7Q,
2020-10-19 15:00:51 UTC,Fluorescent Adolescent,B073MRVY9M,0,userNext,A2825NDLA7WDZV,BR,true,B01LLUWZ32,183000,B00122BV7Q,
2020-10-19 15:00:51 UTC,One Point Perspective,B07BYSJ7DS,1000,userNext,A2825NDLA7WDZV,BR,true,B07F8GPJT9,208000,B00122BV7Q,
2020-10-19 15:00:51 UTC,The World's First Ever Monster Truck Front Flip [Explicit],B07BYNXND4,1000,userNext,A2825NDLA7WDZV,BR,true,B07XN4W9TG,180000,B00122BV7Q,
2020-10-19 15:00:51 UTC,Anyways,B07JBC82YY,1000,userNext,A2825NDLA7WDZV,BR,true,B07JCVMD9M,221000,B00122BV7Q,
2020-10-19 15:00:51 UTC,I Wanna Be Yours,B00MAZ814K,1000,userNext,A2825NDLA7WDZV,BR,true,B01N5AQYXE,184000,B00122BV7Q,
2020-10-19 15:00:51 UTC,I Wanna Be Yours,B00MAZ814K,1000,userPrev,A2825NDLA7WDZV,BR,true,B01N5AQYXE,184000,B00122BV7Q,
2020-10-19 15:00:51 UTC,Fake Tales Of San Francisco,B073MRKP5J,167000,userNext,A2825NDLA7WDZV,BR,true,B01MQJPUMU,177000,B00122BV7Q,
2020-10-19 14:58:17 UTC,Do I Wanna Know?,B00MAZ7RAO,252000,userStop,A2825NDLA7WDZV,BR,true,B01LLW9E8E,272000,B00122BV7Q,
2020-10-19 14:54:07 UTC,Secret Door,B073MSLT1S,204000,userNext,A2825NDLA7WDZV,BR,true,B01MRL4SA3,223000,B00122BV7Q,
2020-10-19 14:51:11 UTC,From The Ritz To The Rubble,B073MRVYKH,140000,userNext,A2825NDLA7WDZV,BR,true,B01NA6D6J7,193000,B00122BV7Q,
2020-10-19 14:48:07 UTC,Why'd You Only Call Me When You're High?,B00MAZ7YQQ,161000,trackFinished,A2825NDLA7WDZV,BR,true,B01LLW7XQ4,161000,B00122BV7Q,
2020-10-19 14:45:15 UTC,Star Treatment,B07CBJFG4K,2000,userStop,A2825NDLA7WDZV,BR,true,B07F8JXP3Y,354000,B00122BV7Q,
2020-10-19 14:45:15 UTC,Four Out Of Five,B07BYW1TF9,288000,userStop,A2825NDLA7WDZV,BR,true,B07F33MQ4J,312000,B00122BV7Q,
2020-10-19 14:41:14 UTC,505,B073MMJ87M,253000,trackFinished,A2825NDLA7WDZV,BR,true,B01N64JC7M,253000,B00122BV7Q,
2020-10-19 14:36:14 UTC,Piledriver Waltz,B073NR84XW,203000,trackFinished,A2825NDLA7WDZV,BR,true,B01MTQ78TQ,203000,B00122BV7Q,
2020-10-19 14:33:14 UTC,Batphone,B07BYWSYZ1,271000,trackFinished,A2825NDLA7WDZV,BR,true,B07F8HHZ51,271000,B00122BV7Q,
2020-10-19 14:28:14 UTC,Fireside,B00MAZ7XWG,181000,trackFinished,A2825NDLA7WDZV,BR,true,B07WYZZZCZ,181000,B00122BV7Q,
2020-10-19 14:25:14 UTC,One For The Road,B00MAZ7T2A,206000,trackFinished,A2825NDLA7WDZV,BR,true,B01LVTHCHD,206000,B00122BV7Q,
2020-10-19 14:22:15 UTC,Do Me a Favour,B073N221Z3,209000,trackFinished,A2825NDLA7WDZV,BR,true,B01MXQ14JH,209000,B00122BV7Q,
2020-10-19 14:19:14 UTC,A Certain Romance,B073MN8HXX,331000,trackFinished,A2825NDLA7WDZV,BR,true,B01N75ZLBI,331000,B00122BV7Q,
2020-10-19 14:13:14 UTC,Dance Little Liar,B073N17G9L,195000,userNext,A2825NDLA7WDZV,BR,true,B01N1FZ8DB,283000,B00122BV7Q,
2020-10-19 14:10:35 UTC,Dance Little Liar,B073N17G9L,73000,userStop,A2825NDLA7WDZV,BR,true,B01N1FZ8DB,283000,B00122BV7Q,
2020-10-19 14:08:42 UTC,I Bet You Look Good On The Dancefloor,B073MQZHN6,163000,userNext,A2825NDLA7WDZV,BR,true,B01MRL5079,173000,B00122BV7Q,
2020-10-19 14:05:09 UTC,I Bet You Look Good On The Dancefloor,B073MQZHN6,0,userStop,A2825NDLA7WDZV,BR,true,B01MRL5079,173000,B00122BV7Q,
2020-10-19 14:04:08 UTC,Do Me a Favour,B073N221Z3,209000,trackFinished,A2825NDLA7WDZV,BR,true,B01MXQ14JH,209000,B00122BV7Q,
2020-10-18 23:30:38 UTC,Do Me a Favour,B073N221Z3,209000,trackFinished,A2825NDLA7WDZV,BR,true,B01MXQ14JH,209000,B00122BV7Q,
2020-10-18 23:27:00 UTC,Do Me a Favour,B073N221Z3,196000,userStop,A2825NDLA7WDZV,BR,true,B01MXQ14JH,209000,B00122BV7Q,
2020-10-15 12:42:33 UTC,Anyways,B07JBC82YY,23000,userStop,A2825NDLA7WDZV,BR,true,B07JCVMD9M,221000,B00122BV7Q,
2020-10-15 12:42:33 UTC,Can't Feel My Face,B073SDNW5R,2000,userStop,A2825NDLA7WDZV,BR,true,B01LQPAHAA,213000,B00G9Y64K6,
2020-10-15 12:42:33 UTC,goosebumps [Explicit],B01LYUHNZ0,1000,userNext,A2825NDLA7WDZV,BR,true,B077WZHZSB,243000,B001BMKIJO,
2020-10-15 12:42:33 UTC,The Hills [Explicit],B073SFP493,1000,userNext,A2825NDLA7WDZV,BR,true,B082XRYLKW,242000,B00G9Y64K6,
2020-10-15 12:42:33 UTC,Acquainted [Explicit],B073SFYXY3,311000,userNext,A2825NDLA7WDZV,BR,true,B01LLWWZVW,348000,B00G9Y64K6,
2020-10-15 12:36:17 UTC,Tranquility Base Hotel & Casino [Explicit],B07CBJ4SBX,89000,userStop,A2825NDLA7WDZV,BR,true,B07F8DN3SK,212000,B00122BV7Q,
2020-10-12 17:23:16 UTC,Teddy Picker,B073MNZNVW,164000,trackFinished,A2825NDLA7WDZV,BR,true,B01LLY3XGG,165000,B00122BV7Q,
2020-10-12 17:20:15 UTC,My Propeller,B073N1K3VY,205000,trackFinished,A2825NDLA7WDZV,BR,true,B01LLZLR04,205000,B00122BV7Q,
2020-10-12 17:16:15 UTC,Piledriver Waltz,B073NR84XW,50000,trackFinished,A2825NDLA7WDZV,BR,true,B01MTQ78TQ,203000,B00122BV7Q,
2020-10-12 17:16:15 UTC,Piledriver Waltz,B073NR84XW,0,systemStop,A2825NDLA7WDZV,BR,true,B01MTQ78TQ,203000,B00122BV7Q,
2020-10-12 17:13:44 UTC,Piledriver Waltz,B073NR84XW,153000,userStop,A2825NDLA7WDZV,BR,true,B01MTQ78TQ,203000,B00122BV7Q,
2020-10-12 17:10:44 UTC,Pretty Visitors,B073MSXQ19,201000,userNext,A2825NDLA7WDZV,BR,true,B01N1FZ3HW,220000,B00122BV7Q,
2020-10-12 17:07:44 UTC,Do I Wanna Know?,B00MAZ7RAO,272000,trackFinished,A2825NDLA7WDZV,BR,true,B01LLW9E8E,272000,B00122BV7Q,
2020-10-12 17:02:57 UTC,505,B073MMJ87M,253000,trackFinished,A2825NDLA7WDZV,BR,true,B01N64JC7M,253000,B00122BV7Q,
2020-10-12 16:58:57 UTC,Arabella,B00MAZ7TW0,207000,trackFinished,A2825NDLA7WDZV,BR,true,B077ZYJFD4,207000,B00122BV7Q,
2020-10-12 16:55:57 UTC,Star Treatment,B07CBJFG4K,0,userNext,A2825NDLA7WDZV,BR,true,B07F8JXP3Y,354000,B00122BV7Q,
2020-10-12 16:54:57 UTC,Star Treatment,B07CBJFG4K,37000,userStop,A2825NDLA7WDZV,BR,true,B07F8JXP3Y,354000,B00122BV7Q,
2020-10-12 16:54:00 UTC,Star Treatment,B07CBJFG4K,252000,userStop,A2825NDLA7WDZV,BR,true,B07F8JXP3Y,354000,B00122BV7Q,
2020-10-12 16:50:27 UTC,A Certain Romance,B073MN8HXX,60000,userNext,A2825NDLA7WDZV,BR,true,B01N75ZLBI,331000,B00122BV7Q,
2020-10-12 16:49:28 UTC,Cornerstone,B073MZZ63V,197000,trackFinished,A2825NDLA7WDZV,BR,true,B01LLZHXUC,198000,B00122BV7Q,
2020-10-12 16:45:27 UTC,The View From The Afternoon,B073MRQRD7,222000,trackFinished,A2825NDLA7WDZV,BR,true,B01LLVL7H6,222000,B00122BV7Q,
